"","version","date","totalcs","versionm","lloc","classes","cs.by.klloc","cs.by.klloc.var","cs.by.classes","cs.by.classes.var"
"1","3.3.0",2010-03-07,1145,"3.3.0",130863,188,8.74960836905772,0.552674405003866,6.09042553191489,-0.331538661131292
"2","3.4.0",2011-05-11,1617,"3.4.0",57338,223,28.2011929261572,2.02144951317617,7.25112107623318,0.0142243305985321
"3","4.7.1",2017-05-26,948,"4.7.1",56192,415,16.870728929385,1.11379889909317,2.28433734939759,5.297623474872
